"","Sample.ID","User.ID","Date","Time","Gain","Conc.","Units","Norm..coeff.","Formula","RFU","nm1","LED","Day","TimeStamp","relTimeStamp","BaseName","BaseName2"
"9","1%-1","Default","3/23/2015","9:00 AM",0.76,NA,"RFU",1,"nm1",25626.9,514,"Blue",0,(03/23/15 09:00:00),3.472222e-03,"1%","1%"
"12","10%-1","Default","3/23/2015","9:01 AM",0.04,NA,"RFU",1,"nm1",258074,514,"Blue",0,(03/23/15 09:01:00),4.166667e-03,"10%","10%"
"3",".01%-1","Default","3/23/2015","8:56 AM",10,NA,"RFU",1,"nm1",185.1,514,"Blue",0,(03/23/15 08:56:00),6.944444e-04,".01%",".01%"
"6",".1%-1","Default","3/23/2015","8:58 AM",6.96,NA,"RFU",1,"nm1",2661,514,"Blue",0,(03/23/15 08:58:00),2.083333e-03,".1%",".1%"
"5",".0001%-1","Default","3/23/2015","8:55 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 08:55:00),0.000000e+00,".0001%",".0001%"
"2",".001%-1","Default","3/23/2015","8:55 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 08:55:00),0.000000e+00,".001%",".001%"
"15","Blank-1","Default","3/23/2015","9:04 AM",10,NA,"RFU",1,"nm1",1675.5,514,"Blue",0,(03/23/15 09:04:00),6.250000e-03,"Blank","Blank"
"19","Meas-A1-1","Default","3/23/2015","9:08 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:08:00),9.027778e-03,"Meas-A1","A1"
"20","Meas-A2-1","Default","3/23/2015","9:08 AM",10,NA,"RFU",1,"nm1",146.7,514,"Blue",0,(03/23/15 09:08:00),9.027778e-03,"Meas-A2","A2"
"22","Meas-A3-1","Default","3/23/2015","9:10 AM",10,NA,"RFU",1,"nm1",217.2,514,"Blue",0,(03/23/15 09:10:00),1.041667e-02,"Meas-A3","A3"
"23","Meas-A4-1","Default","3/23/2015","9:10 AM",10,NA,"RFU",1,"nm1",27.5,514,"Blue",0,(03/23/15 09:10:00),1.041667e-02,"Meas-A4","A4"
"24","Meas-A5-1","Default","3/23/2015","9:11 AM",10,NA,"RFU",1,"nm1",43.3,514,"Blue",0,(03/23/15 09:11:00),1.111111e-02,"Meas-A5","A5"
"25","Meas-A6-1","Default","3/23/2015","9:12 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:12:00),1.180556e-02,"Meas-A6","A6"
"26","Meas-A7-1","Default","3/23/2015","9:12 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:12:00),1.180556e-02,"Meas-A7","A7"
"27","Meas-A8-1","Default","3/23/2015","9:13 AM",10,NA,"RFU",1,"nm1",223.8,514,"Blue",0,(03/23/15 09:13:00),1.250000e-02,"Meas-A8","A8"
"29","Meas-A9-1","Default","3/23/2015","9:14 AM",10,NA,"RFU",1,"nm1",74.6,514,"Blue",0,(03/23/15 09:14:00),1.319444e-02,"Meas-A9","A9"
"30","Meas-A10-1","Default","3/23/2015","9:15 AM",10,NA,"RFU",1,"nm1",319.9,514,"Blue",0,(03/23/15 09:15:00),1.388889e-02,"Meas-A10","A10"
"31","Meas-A11-1","Default","3/23/2015","9:16 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:16:00),1.458333e-02,"Meas-A11","A11"
"32","Meas-A12-1","Default","3/23/2015","9:16 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:16:00),1.458333e-02,"Meas-A12","A12"
"33","Meas-A13-1","Default","3/23/2015","9:17 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:17:00),1.527778e-02,"Meas-A13","A13"
"34","Meas-A14-1","Default","3/23/2015","9:18 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:18:00),1.597222e-02,"Meas-A14","A14"
"35","Meas-A15-1","Default","3/23/2015","9:18 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:18:00),1.597222e-02,"Meas-A15","A15"
"36","Meas-A16-1","Default","3/23/2015","9:19 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:19:00),1.666667e-02,"Meas-A16","A16"
"37","Meas-A17-1","Default","3/23/2015","9:20 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:20:00),1.736111e-02,"Meas-A17","A17"
"38","Meas-A18-1","Default","3/23/2015","9:22 AM",10,NA,"RFU",1,"nm1",0.1,514,"Blue",0,(03/23/15 09:22:00),1.875000e-02,"Meas-A18","A18"
"39","Meas-A19-1","Default","3/23/2015","9:23 AM",10,NA,"RFU",1,"nm1",205.6,514,"Blue",0,(03/23/15 09:23:00),1.944444e-02,"Meas-A19","A19"
"40","Meas-A20-1","Default","3/23/2015","9:24 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:24:00),2.013889e-02,"Meas-A20","A20"
"41","Meas-A21-1","Default","3/23/2015","9:24 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:24:00),2.013889e-02,"Meas-A21","A21"
"42","Meas-A22-1","Default","3/23/2015","9:25 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:25:00),2.083333e-02,"Meas-A22","A22"
"43","Meas-A23-1","Default","3/23/2015","9:26 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:26:00),2.152778e-02,"Meas-A23","A23"
"44","Meas-A24-1","Default","3/23/2015","9:26 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:26:00),2.152778e-02,"Meas-A24","A24"
"45","Meas-A25-1","Default","3/23/2015","9:27 AM",10,NA,"RFU",1,"nm1",19.5,514,"Blue",0,(03/23/15 09:27:00),2.222222e-02,"Meas-A25","A25"
"46","Meas-A26-1","Default","3/23/2015","9:27 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:27:00),2.222222e-02,"Meas-A26","A26"
"47","Meas-A27-1","Default","3/23/2015","9:28 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:28:00),2.291667e-02,"Meas-A27","A27"
"48","Meas-A28-1","Default","3/23/2015","9:28 AM",10,NA,"RFU",1,"nm1",134.5,514,"Blue",0,(03/23/15 09:28:00),2.291667e-02,"Meas-A28","A28"
"49","Meas-A29-1","Default","3/23/2015","9:29 AM",10,NA,"RFU",1,"nm1",149.5,514,"Blue",0,(03/23/15 09:29:00),2.361111e-02,"Meas-A29","A29"
"51","Meas-A30-1","Default","3/23/2015","9:30 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:30:00),2.430556e-02,"Meas-A30","A30"
"52","Meas-B1-1","Default","3/23/2015","9:31 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:31:00),2.500000e-02,"Meas-B1","B1"
"53","Meas-B2-1","Default","3/23/2015","9:32 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:32:00),2.569444e-02,"Meas-B2","B2"
"54","Meas-B3-1","Default","3/23/2015","9:32 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:32:00),2.569444e-02,"Meas-B3","B3"
"55","Meas-B4-1","Default","3/23/2015","9:33 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:33:00),2.638889e-02,"Meas-B4","B4"
"56","Meas-B5-1","Default","3/23/2015","9:34 AM",10,NA,"RFU",1,"nm1",77,514,"Blue",0,(03/23/15 09:34:00),2.708333e-02,"Meas-B5","B5"
"57","Meas-B6-1","Default","3/23/2015","9:34 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:34:00),2.708333e-02,"Meas-B6","B6"
"58","Meas-B7-1","Default","3/23/2015","9:35 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:35:00),2.777778e-02,"Meas-B7","B7"
"59","Meas-B8-1","Default","3/23/2015","9:35 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:35:00),2.777778e-02,"Meas-B8","B8"
"60","Meas-B9-1","Default","3/23/2015","9:36 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:36:00),2.847222e-02,"Meas-B9","B9"
"61","Meas-B10-1","Default","3/23/2015","9:37 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:37:00),2.916667e-02,"Meas-B10","B10"
"62","Meas-B11-1","Default","3/23/2015","9:37 AM",10,NA,"RFU",1,"nm1",1.3,514,"Blue",0,(03/23/15 09:37:00),2.916667e-02,"Meas-B11","B11"
"99","Meas-Blank-1","Default","3/23/2015","10:01 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 10:01:00),4.583333e-02,"Meas-Blank","Blank"
"63","Meas-C1-1","Default","3/23/2015","9:38 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:38:00),2.986111e-02,"Meas-C1","C1"
"64","Meas-C2-1","Default","3/23/2015","9:38 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:38:00),2.986111e-02,"Meas-C2","C2"
"65","Meas-C3-1","Default","3/23/2015","9:39 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:39:00),3.055556e-02,"Meas-C3","C3"
"66","Meas-C4-1","Default","3/23/2015","9:39 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:39:00),3.055556e-02,"Meas-C4","C4"
"67","Meas-C5-1","Default","3/23/2015","9:40 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:40:00),3.125000e-02,"Meas-C5","C5"
"68","Meas-C6-1","Default","3/23/2015","9:40 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:40:00),3.125000e-02,"Meas-C6","C6"
"69","Meas-C7-1","Default","3/23/2015","9:41 AM",10,NA,"RFU",1,"nm1",1.6,514,"Blue",0,(03/23/15 09:41:00),3.194444e-02,"Meas-C7","C7"
"70","Meas-C8-1","Default","3/23/2015","9:42 AM",10,NA,"RFU",1,"nm1",42.3,514,"Blue",0,(03/23/15 09:42:00),3.263889e-02,"Meas-C8","C8"
"71","Meas-C9-1","Default","3/23/2015","9:42 AM",10,NA,"RFU",1,"nm1",8.5,514,"Blue",0,(03/23/15 09:42:00),3.263889e-02,"Meas-C9","C9"
"72","Meas-C10-1","Default","3/23/2015","9:43 AM",10,NA,"RFU",1,"nm1",110.9,514,"Blue",0,(03/23/15 09:43:00),3.333333e-02,"Meas-C10","C10"
"73","Meas-C11-1","Default","3/23/2015","9:43 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:43:00),3.333333e-02,"Meas-C11","C11"
"74","Meas-C12-1","Default","3/23/2015","9:44 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:44:00),3.402778e-02,"Meas-C12","C12"
"75","Meas-C13-1","Default","3/23/2015","9:45 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:45:00),3.472222e-02,"Meas-C13","C13"
"76","Meas-C14-1","Default","3/23/2015","9:45 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:45:00),3.472222e-02,"Meas-C14","C14"
"77","Meas-C15-1","Default","3/23/2015","9:46 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:46:00),3.541667e-02,"Meas-C15","C15"
"78","Meas-C16-1","Default","3/23/2015","9:46 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:46:00),3.541667e-02,"Meas-C16","C16"
"79","Meas-C17-1","Default","3/23/2015","9:47 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:47:00),3.611111e-02,"Meas-C17","C17"
"80","Meas-C18-1","Default","3/23/2015","9:48 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:48:00),3.680556e-02,"Meas-C18","C18"
"81","Meas-C19-1","Default","3/23/2015","9:48 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:48:00),3.680556e-02,"Meas-C19","C19"
"82","Meas-C20-1","Default","3/23/2015","9:49 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",0,(03/23/15 09:49:00),3.750000e-02,"Meas-C20","C20"
"83","Meas-E1-1","Default","3/23/2015","9:50 AM",10,NA,"RFU",1,"nm1",562.7,514,"Blue",0,(03/23/15 09:50:00),3.819444e-02,"Meas-E1","E1"
"84","Meas-E2-1","Default","3/23/2015","9:51 AM",10,NA,"RFU",1,"nm1",520.7,514,"Blue",0,(03/23/15 09:51:00),3.888889e-02,"Meas-E2","E2"
"85","Meas-E3-1","Default","3/23/2015","9:51 AM",10,NA,"RFU",1,"nm1",465.4,514,"Blue",0,(03/23/15 09:51:00),3.888889e-02,"Meas-E3","E3"
"86","Meas-E4-1","Default","3/23/2015","9:53 AM",10,NA,"RFU",1,"nm1",497,514,"Blue",0,(03/23/15 09:53:00),4.027778e-02,"Meas-E4","E4"
"87","Meas-E5-1","Default","3/23/2015","9:54 AM",10,NA,"RFU",1,"nm1",552.3,514,"Blue",0,(03/23/15 09:54:00),4.097222e-02,"Meas-E5","E5"
"88","Meas-E6-1","Default","3/23/2015","9:54 AM",10,NA,"RFU",1,"nm1",533.8,514,"Blue",0,(03/23/15 09:54:00),4.097222e-02,"Meas-E6","E6"
"89","Meas-E7-1","Default","3/23/2015","9:55 AM",10,NA,"RFU",1,"nm1",580.4,514,"Blue",0,(03/23/15 09:55:00),4.166667e-02,"Meas-E7","E7"
"90","Meas-E8-1","Default","3/23/2015","9:56 AM",10,NA,"RFU",1,"nm1",559.8,514,"Blue",0,(03/23/15 09:56:00),4.236111e-02,"Meas-E8","E8"
"91","Meas-E9-1","Default","3/23/2015","9:56 AM",10,NA,"RFU",1,"nm1",446,514,"Blue",0,(03/23/15 09:56:00),4.236111e-02,"Meas-E9","E9"
"92","Meas-E10-1","Default","3/23/2015","9:57 AM",10,NA,"RFU",1,"nm1",716.8,514,"Blue",0,(03/23/15 09:57:00),4.305556e-02,"Meas-E10","E10"
"93","Meas-E11-1","Default","3/23/2015","9:57 AM",10,NA,"RFU",1,"nm1",524.8,514,"Blue",0,(03/23/15 09:57:00),4.305556e-02,"Meas-E11","E11"
"94","Meas-E12-1","Default","3/23/2015","9:58 AM",10,NA,"RFU",1,"nm1",662.3,514,"Blue",0,(03/23/15 09:58:00),4.375000e-02,"Meas-E12","E12"
"95","Meas-E13-1","Default","3/23/2015","9:59 AM",10,NA,"RFU",1,"nm1",705.4,514,"Blue",0,(03/23/15 09:59:00),4.444444e-02,"Meas-E13","E13"
"96","Meas-E14-1","Default","3/23/2015","9:59 AM",10,NA,"RFU",1,"nm1",575,514,"Blue",0,(03/23/15 09:59:00),4.444444e-02,"Meas-E14","E14"
"97","Meas-E15-1","Default","3/23/2015","10:00 AM",10,NA,"RFU",1,"nm1",490.5,514,"Blue",0,(03/23/15 10:00:00),4.513889e-02,"Meas-E15","E15"
"98","Meas-E16-1","Default","3/23/2015","10:01 AM",10,NA,"RFU",1,"nm1",388.2,514,"Blue",0,(03/23/15 10:01:00),4.583333e-02,"Meas-E16","E16"
"104","1%-1","Default","3/24/2015","2:26 AM",0.72,NA,"RFU",1,"nm1",26869.7,514,"Blue",1,(03/24/15 02:26:00),7.298611e-01,"1%","1%"
"105","10%-1","Default","3/24/2015","2:26 AM",0.04,NA,"RFU",1,"nm1",266700.2,514,"Blue",1,(03/24/15 02:26:00),7.298611e-01,"10%","10%"
"102",".01%-1","Default","3/24/2015","2:24 AM",10,NA,"RFU",1,"nm1",275.1,514,"Blue",1,(03/24/15 02:24:00),7.284722e-01,".01%",".01%"
"103",".1%-1","Default","3/24/2015","2:25 AM",6.72,NA,"RFU",1,"nm1",2914.7,514,"Blue",1,(03/24/15 02:25:00),7.291667e-01,".1%",".1%"
"100",".0001%-1","Default","3/24/2015","2:23 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",1,(03/24/15 02:23:00),7.277778e-01,".0001%",".0001%"
"101",".001%-1","Default","3/24/2015","2:23 AM",10,NA,"RFU",1,"nm1",19.7,514,"Blue",1,(03/24/15 02:23:00),7.277778e-01,".001%",".001%"
"127","Blank-1","Default","3/24/2015","2:46 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",1,(03/24/15 02:46:00),7.437500e-01,"Blank","Blank"
"109","Meas-E1-1","Default","3/24/2015","2:30 AM",10,NA,"RFU",1,"nm1",1660.1,514,"Blue",1,(03/24/15 02:30:00),7.326389e-01,"Meas-E1","E1"
"110","Meas-E2-1","Default","3/24/2015","2:31 AM",10,NA,"RFU",1,"nm1",1703.9,514,"Blue",1,(03/24/15 02:31:00),7.333333e-01,"Meas-E2","E2"
"111","Meas-E3-1","Default","3/24/2015","2:32 AM",9.04,NA,"RFU",1,"nm1",2101.6,514,"Blue",1,(03/24/15 02:32:00),7.340278e-01,"Meas-E3","E3"
"112","Meas-E4-1","Default","3/24/2015","2:33 AM",10,NA,"RFU",1,"nm1",1512.2,514,"Blue",1,(03/24/15 02:33:00),7.347222e-01,"Meas-E4","E4"
"113","Meas-E5-1","Default","3/24/2015","2:33 AM",10,NA,"RFU",1,"nm1",1675.4,514,"Blue",1,(03/24/15 02:33:00),7.347222e-01,"Meas-E5","E5"
"115","Meas-E6-1","Default","3/24/2015","2:35 AM",10,NA,"RFU",1,"nm1",1490.2,514,"Blue",1,(03/24/15 02:35:00),7.361111e-01,"Meas-E6","E6"
"116","Meas-E7-1","Default","3/24/2015","2:36 AM",10,NA,"RFU",1,"nm1",1578,514,"Blue",1,(03/24/15 02:36:00),7.368056e-01,"Meas-E7","E7"
"117","Meas-E8-1","Default","3/24/2015","2:37 AM",10,NA,"RFU",1,"nm1",1711.3,514,"Blue",1,(03/24/15 02:37:00),7.375000e-01,"Meas-E8","E8"
"118","Meas-E9-1","Default","3/24/2015","2:38 AM",10,NA,"RFU",1,"nm1",1668.6,514,"Blue",1,(03/24/15 02:38:00),7.381944e-01,"Meas-E9","E9"
"119","Meas-E10-1","Default","3/24/2015","2:38 AM",10,NA,"RFU",1,"nm1",1760.9,514,"Blue",1,(03/24/15 02:38:00),7.381944e-01,"Meas-E10","E10"
"121","Meas-E11-1","Default","3/24/2015","2:40 AM",10,NA,"RFU",1,"nm1",1411.7,514,"Blue",1,(03/24/15 02:40:00),7.395833e-01,"Meas-E11","E11"
"122","Meas-E12-1","Default","3/24/2015","2:41 AM",9.52,NA,"RFU",1,"nm1",1977.9,514,"Blue",1,(03/24/15 02:41:00),7.402778e-01,"Meas-E12","E12"
"123","Meas-E13-1","Default","3/24/2015","2:42 AM",10,NA,"RFU",1,"nm1",1419.5,514,"Blue",1,(03/24/15 02:42:00),7.409722e-01,"Meas-E13","E13"
"124","Meas-E14-1","Default","3/24/2015","2:43 AM",10,NA,"RFU",1,"nm1",1636.1,514,"Blue",1,(03/24/15 02:43:00),7.416667e-01,"Meas-E14","E14"
"125","Meas-E15-1","Default","3/24/2015","2:44 AM",10,NA,"RFU",1,"nm1",1499,514,"Blue",1,(03/24/15 02:44:00),7.423611e-01,"Meas-E15","E15"
"126","Meas-E16-1","Default","3/24/2015","2:45 AM",10,NA,"RFU",1,"nm1",1139.6,514,"Blue",1,(03/24/15 02:45:00),7.430556e-01,"Meas-E16","E16"
"132","1%-1","Default","3/25/2015","3:46 AM",0.72,NA,"RFU",1,"nm1",27671.6,514,"Blue",2,(03/25/15 03:46:00),1.785417e+00,"1%","1%"
"133","10%-1","Default","3/25/2015","3:46 AM",0.04,NA,"RFU",1,"nm1",251379.3,514,"Blue",2,(03/25/15 03:46:00),1.785417e+00,"10%","10%"
"130",".01%-1","Default","3/25/2015","3:45 AM",10,NA,"RFU",1,"nm1",120.6,514,"Blue",2,(03/25/15 03:45:00),1.784722e+00,".01%",".01%"
"131",".1%-1","Default","3/25/2015","3:45 AM",7,NA,"RFU",1,"nm1",2667.2,514,"Blue",2,(03/25/15 03:45:00),1.784722e+00,".1%",".1%"
"128",".0001%-1","Default","3/25/2015","3:44 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",2,(03/25/15 03:44:00),1.784028e+00,".0001%",".0001%"
"129",".001%-1","Default","3/25/2015","3:44 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",2,(03/25/15 03:44:00),1.784028e+00,".001%",".001%"
"155","Blank-1","Default","3/25/2015","4:04 AM",10,NA,"RFU",1,"nm1",0,514,"Blue",2,(03/25/15 04:04:00),1.797917e+00,"Blank","Blank"
"137","Meas-E1-1","Default","3/25/2015","3:50 AM",10,NA,"RFU",1,"nm1",53.3,514,"Blue",2,(03/25/15 03:50:00),1.788194e+00,"Meas-E1","E1"
"138","Meas-E2-1","Default","3/25/2015","3:52 AM",10,NA,"RFU",1,"nm1",1646.8,514,"Blue",2,(03/25/15 03:52:00),1.789583e+00,"Meas-E2","E2"
"141","Meas-E3-1","Default","3/25/2015","3:54 AM",6.24,NA,"RFU",1,"nm1",3016.2,514,"Blue",2,(03/25/15 03:54:00),1.790972e+00,"Meas-E3","E3"
"142","Meas-E4-1","Default","3/25/2015","3:54 AM",6.76,NA,"RFU",1,"nm1",2807.1,514,"Blue",2,(03/25/15 03:54:00),1.790972e+00,"Meas-E4","E4"
"143","Meas-E5-1","Default","3/25/2015","3:55 AM",6.96,NA,"RFU",1,"nm1",2717.9,514,"Blue",2,(03/25/15 03:55:00),1.791667e+00,"Meas-E5","E5"
"144","Meas-E6-1","Default","3/25/2015","3:56 AM",7.6,NA,"RFU",1,"nm1",2411.1,514,"Blue",2,(03/25/15 03:56:00),1.792361e+00,"Meas-E6","E6"
"145","Meas-E7-1","Default","3/25/2015","3:56 AM",6.72,NA,"RFU",1,"nm1",2766.4,514,"Blue",2,(03/25/15 03:56:00),1.792361e+00,"Meas-E7","E7"
"146","Meas-E8-1","Default","3/25/2015","3:57 AM",5.8,NA,"RFU",1,"nm1",3276.7,514,"Blue",2,(03/25/15 03:57:00),1.793056e+00,"Meas-E8","E8"
"147","Meas-E9-1","Default","3/25/2015","3:58 AM",6.2,NA,"RFU",1,"nm1",3060.8,514,"Blue",2,(03/25/15 03:58:00),1.793750e+00,"Meas-E9","E9"
"148","Meas-E10-1","Default","3/25/2015","3:58 AM",2.4,NA,"RFU",1,"nm1",2955.9,514,"Blue",2,(03/25/15 03:58:00),1.793750e+00,"Meas-E10","E10"
"149","Meas-E11-1","Default","3/25/2015","3:59 AM",10,NA,"RFU",1,"nm1",1546.3,514,"Blue",2,(03/25/15 03:59:00),1.794444e+00,"Meas-E11","E11"
"150","Meas-E12-1","Default","3/25/2015","4:00 AM",5.12,NA,"RFU",1,"nm1",3660.8,514,"Blue",2,(03/25/15 04:00:00),1.795139e+00,"Meas-E12","E12"
"151","Meas-E13-1","Default","3/25/2015","4:01 AM",5.96,NA,"RFU",1,"nm1",3155.5,514,"Blue",2,(03/25/15 04:01:00),1.795833e+00,"Meas-E13","E13"
"152","Meas-E14-1","Default","3/25/2015","4:01 AM",6.24,NA,"RFU",1,"nm1",3037.7,514,"Blue",2,(03/25/15 04:01:00),1.795833e+00,"Meas-E14","E14"
